date,team_a,team_b,goals_a,goals_b,form_a,form_b,avg_goals_scored_a,avg_goals_conceded_a,avg_goals_scored_b,avg_goals_conceded_b,gd_form_a,gd_form_b,h2h_winner_a
2025-11-04,Mountfield HK,HC Litvínov,5,1,0.5,0.4,3.0,2.8,2.7,2.9,0.2,-0.2,0.75
2025-11-04,HC Motor České Budějovice,HC Kometa Brno,1,1,0.45,0.5,2.6,3.3,3.3,2.4,-0.7,0.9,0.4117647058823529
2025-11-04,Mountfield HK,HC Sparta Praha,7,3,0.5,0.6,3.0,2.8,3.2,2.6,0.2,0.6,0.45454545454545453
2025-11-04,HC Dynamo Pardubice,HC Škoda Plzeň,2,1,0.65,0.45,4.3,2.3,2.8,3.4,2.0,-0.6,0.8333333333333334
2025-11-05,Mountfield HK,Rytíři Kladno,5,0,0.5,0.45,3.0,2.3,2.5,3.7,0.7,-1.2,0.6071428571428571
2025-11-05,Rytíři Kladno,HC Kometa Brno,2,2,0.45,0.55,2.5,3.7,3.2,2.0,-1.2,1.2,0.25
2025-11-05,HC Dynamo Pardubice,HC Oceláři Třinec,9,5,0.75,0.55,4.3,2.1,3.5,3.2,2.2,0.3,0.8125
2025-11-05,Bílí Tygři Liberec,HC Škoda Plzeň,4,2,0.6,0.35,3.4,3.4,2.5,3.4,0.0,-0.9,0.6923076923076923
2025-11-05,HC Dynamo Pardubice,Rytíři Kladno,1,3,0.75,0.45,4.3,2.1,2.5,3.7,2.2,-1.2,0.7
2025-11-06,HC Vítkovice Ridera,HC Oceláři Třinec,3,5,0.4,0.45,2.7,3.8,3.7,3.9,-1.1,-0.2,0.5
2025-11-06,HC Motor České Budějovice,HC Oceláři Třinec,7,5,0.5,0.45,2.6,2.8,3.7,3.9,-0.2,-0.2,0.5
2025-11-06,HC Oceláři Třinec,BK Mladá Boleslav,3,2,0.45,0.2,3.7,3.9,1.3,3.2,-0.2,-1.9,0.8409090909090909
2025-11-06,HC Vítkovice Ridera,HC Oceláři Třinec,4,1,0.4,0.45,2.7,3.8,3.7,3.9,-1.1,-0.2,0.5
2025-11-06,Rytíři Kladno,BK Mladá Boleslav,4,4,0.45,0.2,2.3,3.7,1.3,3.2,-1.4,-1.9,0.18181818181818182
2025-11-07,HC Motor České Budějovice,HC Oceláři Třinec,2,6,0.5,0.5,2.7,3.1,4.1,4.2,-0.4,-0.1,0.525
2025-11-07,HC Dynamo Pardubice,HC Škoda Plzeň,3,2,0.65,0.3,4.1,2.5,2.3,3.4,1.6,-1.1,0.84375
2025-11-07,HC Oceláři Třinec,Rytíři Kladno,5,1,0.5,0.45,4.1,4.2,2.3,3.7,-0.1,-1.4,0.8333333333333334
2025-11-07,Rytíři Kladno,HC Škoda Plzeň,5,3,0.45,0.3,2.3,3.7,2.3,3.4,-1.4,-1.1,0.6428571428571429
2025-11-07,HC Motor České Budějovice,BK Mladá Boleslav,5,0,0.5,0.15,2.7,3.1,1.5,3.5,-0.4,-2.0,0.4411764705882353
2025-11-08,HC Vítkovice Ridera,BK Mladá Boleslav,5,1,0.4,0.15,3.1,4.0,1.5,3.9,-0.9,-2.4,0.625
2025-11-08,Rytíři Kladno,HC Vítkovice Ridera,1,1,0.35,0.4,2.1,4.1,3.1,4.0,-2.0,-0.9,0.22727272727272727
2025-11-08,Mountfield HK,HC Dynamo Pardubice,5,6,0.6,0.75,3.3,1.9,3.9,2.1,1.4,1.8,0.3181818181818182
2025-11-08,HC Motor České Budějovice,BK Mladá Boleslav,4,3,0.5,0.15,3.1,3.4,1.5,3.9,-0.3,-2.4,0.4722222222222222
2025-11-08,HC Škoda Plzeň,Rytíři Kladno,0,2,0.25,0.35,2.6,3.9,2.1,4.1,-1.3,-2.0,0.3333333333333333
2025-11-09,HC Dynamo Pardubice,Mountfield HK,2,2,0.75,0.5,4.1,2.6,3.5,2.5,1.5,1.0,0.6956521739130435
2025-11-09,Mountfield HK,HC Olomouc,5,2,0.5,0.35,3.5,2.5,1.7,3.2,1.0,-1.5,0.5
2025-11-09,HC Kometa Brno,HC Oceláři Třinec,0,3,0.6,0.6,3.3,2.0,4.2,3.6,1.3,0.6,0.25
2025-11-09,Mountfield HK,HC Sparta Praha,5,4,0.5,0.55,3.5,2.5,3.1,2.9,1.0,0.2,0.5
2025-11-09,Mountfield HK,HC Olomouc,0,0,0.5,0.35,3.5,2.5,1.7,3.2,1.0,-1.5,0.5
2025-11-10,HC Vítkovice Ridera,HC Kometa Brno,2,5,0.55,0.55,3.2,3.2,2.9,1.9,0.0,1.0,0.5666666666666667
2025-11-10,HC Vítkovice Ridera,HC Kometa Brno,2,4,0.55,0.55,3.2,3.2,2.9,1.9,0.0,1.0,0.5666666666666667
2025-11-10,HC Kometa Brno,BK Mladá Boleslav,3,2,0.55,0.1,2.9,1.9,1.6,4.1,1.0,-2.5,0.65625
2025-11-10,Rytíři Kladno,HC Kometa Brno,1,4,0.5,0.55,2.1,3.1,2.9,1.9,-1.0,1.0,0.2692307692307692
2025-11-10,HC Olomouc,BK Mladá Boleslav,4,2,0.3,0.1,1.4,2.9,1.6,4.1,-1.5,-2.5,0.3888888888888889
2025-11-11,HC Dynamo Pardubice,Bílí Tygři Liberec,1,3,0.8,0.65,4.0,2.3,3.3,3.1,1.7,0.2,0.40476190476190477
2025-11-11,HC Olomouc,HC Dynamo Pardubice,1,2,0.35,0.8,1.6,2.9,4.0,2.3,-1.3,1.7,0.14285714285714285
2025-11-11,HC Škoda Plzeň,HC Oceláři Třinec,4,1,0.2,0.7,2.2,3.7,4.4,3.1,-1.5,1.3,0.5384615384615384
2025-11-11,HC Kometa Brno,HC Energie Karlovy Vary,5,2,0.65,0.55,3.0,2.2,3.2,2.1,0.8,1.1,0.6
2025-11-11,HC Škoda Plzeň,HC Kometa Brno,4,2,0.2,0.65,2.2,3.7,3.0,2.2,-1.5,0.8,0.40625
2025-11-12,HC Vítkovice Ridera,HC Motor České Budějovice,1,5,0.5,0.5,2.8,2.6,3.1,3.4,0.2,-0.3,0.34615384615384615
2025-11-12,HC Kometa Brno,HC Dynamo Pardubice,2,7,0.7,0.75,3.3,2.3,3.9,2.5,1.0,1.4,0.3076923076923077
2025-11-12,HC Motor České Budějovice,HC Litvínov,1,1,0.5,0.4,3.1,3.4,2.7,3.2,-0.3,-0.5,0.36666666666666664
2025-11-12,HC Energie Karlovy Vary,Rytíři Kladno,3,2,0.5,0.45,3.3,2.5,2.0,3.3,0.8,-1.3,0.6666666666666666
2025-11-12,HC Olomouc,HC Vítkovice Ridera,1,1,0.35,0.5,1.6,2.8,2.8,2.6,-1.2,0.2,0.22727272727272727
2025-11-13,Mountfield HK,HC Dynamo Pardubice,4,3,0.75,0.75,3.9,2.2,3.7,2.4,1.7,1.3,0.3125
2025-11-13,HC Vítkovice Ridera,BK Mladá Boleslav,2,5,0.35,0.1,2.2,2.7,1.7,3.9,-0.5,-2.2,0.6470588235294118
2025-11-13,Mountfield HK,HC Škoda Plzeň,7,2,0.75,0.3,3.9,2.2,2.6,3.0,1.7,-0.4,0.6
2025-11-13,HC Litvínov,HC Sparta Praha,2,4,0.4,0.45,2.6,3.1,3.2,3.3,-0.5,-0.1,0.22727272727272727
2025-11-13,HC Škoda Plzeň,HC Energie Karlovy Vary,2,3,0.3,0.5,2.6,3.0,3.1,2.6,-0.4,0.5,0.5416666666666666
2025-11-14,HC Olomouc,Bílí Tygři Liberec,0,3,0.4,0.65,1.7,2.4,3.2,2.9,-0.7,0.3,0.5357142857142857
2025-11-14,HC Oceláři Třinec,HC Dynamo Pardubice,3,1,0.6,0.65,3.7,3.4,3.6,2.8,0.3,0.8,0.16666666666666666
2025-11-14,Rytíři Kladno,HC Škoda Plzeň,0,2,0.45,0.2,2.1,2.8,2.3,3.3,-0.7,-1.0,0.6875
2025-11-14,Bílí Tygři Liberec,Mountfield HK,4,3,0.65,0.8,3.2,2.9,4.5,2.3,0.3,2.2,0.3076923076923077
2025-11-14,HC Energie Karlovy Vary,HC Oceláři Třinec,3,4,0.5,0.6,2.9,2.6,3.7,3.4,0.3,0.3,0.2692307692307692
2025-11-15,HC Olomouc,Bílí Tygři Liberec,4,3,0.35,0.75,1.5,2.5,3.3,2.5,-1.0,0.8,0.5
2025-11-15,BK Mladá Boleslav,HC Olomouc,0,0,0.2,0.35,2.2,3.7,1.5,2.5,-1.5,-1.0,0.5789473684210527
2025-11-15,Bílí Tygři Liberec,HC Oceláři Třinec,3,5,0.75,0.7,3.3,2.5,3.6,2.7,0.8,0.9,0.3611111111111111
2025-11-15,Mountfield HK,HC Sparta Praha,4,4,0.7,0.5,4.3,2.6,3.4,3.3,1.7,0.1,0.5384615384615384
2025-11-15,Bílí Tygři Liberec,HC Škoda Plzeň,2,1,0.75,0.3,3.3,2.5,2.2,2.9,0.8,-0.7,0.7142857142857143
2025-11-16,BK Mladá Boleslav,HC Energie Karlovy Vary,0,1,0.2,0.5,2.1,3.6,3.2,2.8,-1.5,0.4,0.42105263157894735
2025-11-16,HC Olomouc,HC Sparta Praha,2,1,0.4,0.55,1.5,2.3,3.7,3.5,-0.8,0.2,0.19230769230769232
2025-11-16,HC Kometa Brno,HC Energie Karlovy Vary,2,1,0.6,0.5,2.8,2.6,3.2,2.8,0.2,0.4,0.625
2025-11-16,Mountfield HK,HC Sparta Praha,4,4,0.65,0.55,4.0,2.7,3.7,3.5,1.3,0.2,0.5357142857142857
2025-11-16,HC Vítkovice Ridera,HC Energie Karlovy Vary,2,2,0.3,0.5,2.3,3.1,3.2,2.8,-0.8,0.4,0.6818181818181818
2025-11-17,HC Litvínov,HC Energie Karlovy Vary,2,2,0.4,0.65,2.6,3.2,3.3,2.2,-0.6,1.1,0.3333333333333333
2025-11-17,HC Dynamo Pardubice,HC Kometa Brno,2,5,0.55,0.65,3.5,3.0,2.9,2.6,0.5,0.3,0.7142857142857143
2025-11-17,HC Kometa Brno,HC Litvínov,4,1,0.65,0.4,2.9,2.6,2.6,3.2,0.3,-0.6,0.7083333333333334
2025-11-17,HC Motor České Budějovice,HC Dynamo Pardubice,2,5,0.65,0.55,3.4,2.9,3.5,3.0,0.5,0.5,0.08333333333333333
2025-11-17,HC Olomouc,HC Kometa Brno,6,1,0.5,0.65,1.7,2.0,2.9,2.6,-0.3,0.3,0.34615384615384615
2025-11-17,HC Energie Karlovy Vary,Bílí Tygři Liberec,3,4,0.65,0.75,3.3,2.2,3.3,2.0,1.1,1.3,0.39285714285714285
2025-11-18,HC Litvínov,HC Oceláři Třinec,0,1,0.35,0.7,1.9,3.0,3.6,2.7,-1.1,0.9,0.375
2025-11-18,HC Motor České Budějovice,HC Dynamo Pardubice,1,3,0.55,0.55,3.3,3.2,3.2,2.9,0.1,0.3,0.07692307692307693
2025-11-18,Rytíři Kladno,HC Sparta Praha,3,5,0.45,0.4,2.1,2.5,3.5,3.7,-0.4,-0.2,0.2857142857142857
2025-11-18,HC Škoda Plzeň,Mountfield HK,4,2,0.3,0.6,2.2,2.9,3.9,3.1,-0.7,0.8,0.38095238095238093
2025-11-18,HC Olomouc,BK Mladá Boleslav,1,3,0.55,0.2,2.0,1.8,1.9,3.1,0.2,-1.2,0.425
2025-11-18,HC Energie Karlovy Vary,HC Motor České Budějovice,2,2,0.5,0.55,2.5,2.4,3.3,3.2,0.1,0.1,0.6666666666666666
2025-11-19,HC Dynamo Pardubice,HC Motor České Budějovice,3,0,0.55,0.55,3.2,2.8,3.0,2.7,0.4,0.3,0.9285714285714286
2025-11-19,HC Oceláři Třinec,Rytíři Kladno,4,3,0.8,0.4,3.2,2.0,2.2,2.8,1.2,-0.6,0.84
2025-11-19,Bílí Tygři Liberec,HC Škoda Plzeň,6,0,0.8,0.4,3.6,2.2,2.4,2.7,1.4,-0.3,0.7333333333333333
2025-11-19,Rytíři Kladno,HC Dynamo Pardubice,7,3,0.4,0.55,2.2,2.8,3.2,2.8,-0.6,0.4,0.34375
2025-11-19,HC Litvínov,HC Oceláři Třinec,2,1,0.25,0.8,1.5,2.8,3.2,2.0,-1.3,1.2,0.34615384615384615
2025-11-19,HC Litvínov,Mountfield HK,1,7,0.25,0.6,1.5,2.8,3.6,2.9,-1.3,0.7,0.23529411764705882
2025-11-20,HC Kometa Brno,HC Motor České Budějovice,3,4,0.7,0.5,3.2,2.8,2.9,2.9,0.4,0.0,0.5833333333333334
2025-11-20,HC Škoda Plzeň,Mountfield HK,5,1,0.4,0.65,2.2,3.0,4.1,2.8,-0.8,1.3,0.4090909090909091
2025-11-20,HC Motor České Budějovice,Bílí Tygři Liberec,1,4,0.5,0.8,2.9,2.9,3.5,1.9,0.0,1.6,0.21428571428571427
2025-11-20,HC Kometa Brno,HC Oceláři Třinec,2,3,0.7,0.8,3.2,2.8,3.3,1.9,0.4,1.4,0.2391304347826087
2025-11-20,HC Kometa Brno,Rytíři Kladno,2,6,0.7,0.35,3.2,2.8,2.5,3.0,0.4,-0.5,0.75
2025-11-20,HC Kometa Brno,HC Vítkovice Ridera,3,2,0.7,0.35,3.2,2.8,2.3,3.0,0.4,-0.7,0.5
2025-11-21,HC Motor České Budějovice,Bílí Tygři Liberec,1,5,0.5,0.8,2.5,2.5,3.6,2.0,0.0,1.6,0.2
2025-11-21,BK Mladá Boleslav,HC Kometa Brno,1,3,0.3,0.4,2.0,2.9,2.6,3.6,-0.9,-1.0,0.3235294117647059
2025-11-21,HC Motor České Budějovice,HC Olomouc,4,3,0.5,0.55,2.5,2.5,1.9,1.6,0.0,0.3,0.4523809523809524
2025-11-21,BK Mladá Boleslav,HC Oceláři Třinec,4,4,0.3,0.8,2.0,2.9,3.0,1.9,-0.9,1.1,0.15217391304347827
2025-11-21,HC Škoda Plzeň,HC Motor České Budějovice,1,1,0.5,0.5,2.4,2.6,2.5,2.5,-0.2,0.0,0.6666666666666666
2025-11-21,HC Motor České Budějovice,Bílí Tygři Liberec,2,5,0.5,0.8,2.5,2.5,3.6,2.0,0.0,1.6,0.2
2025-11-22,HC Kometa Brno,HC Škoda Plzeň,2,2,0.5,0.55,2.7,3.3,2.5,2.5,-0.6,0.0,0.5588235294117647
2025-11-22,Mountfield HK,HC Olomouc,7,3,0.55,0.5,3.7,3.1,2.2,2.0,0.6,0.2,0.5357142857142857
2025-11-22,HC Litvínov,HC Olomouc,3,2,0.35,0.5,1.6,2.8,2.2,2.0,-1.2,0.2,0.4375
2025-11-22,Bílí Tygři Liberec,HC Oceláři Třinec,9,5,0.8,0.75,3.9,2.0,2.9,2.2,1.9,0.7,0.34210526315789475
2025-11-22,Mountfield HK,HC Motor České Budějovice,8,3,0.55,0.3,3.7,3.1,1.8,3.4,0.6,-1.6,0.5588235294117647
2025-11-22,HC Olomouc,HC Dynamo Pardubice,4,1,0.5,0.5,2.2,2.0,3.0,2.8,0.2,0.2,0.125
2025-11-23,HC Litvínov,HC Dynamo Pardubice,3,5,0.4,0.5,1.7,2.8,3.0,2.9,-1.1,0.1,0.25
2025-11-23,HC Litvínov,HC Olomouc,1,4,0.4,0.45,1.7,2.8,2.5,2.6,-1.1,-0.1,0.47058823529411764
2025-11-23,HC Kometa Brno,Bílí Tygři Liberec,5,4,0.55,0.8,2.7,2.8,4.5,2.5,-0.1,2.0,0.3333333333333333
2025-11-23,HC Olomouc,HC Kometa Brno,2,1,0.45,0.55,2.5,2.6,2.7,2.8,-0.1,-0.1,0.39285714285714285
2025-11-23,HC Olomouc,Mountfield HK,1,7,0.45,0.6,2.5,2.6,4.7,3.3,-0.1,1.4,0.43333333333333335
2025-11-23,Mountfield HK,HC Olomouc,6,3,0.6,0.45,4.7,3.3,2.5,2.6,1.4,-0.1,0.5666666666666667
2025-11-24,HC Dynamo Pardubice,Mountfield HK,4,2,0.5,0.6,3.3,3.1,4.9,3.2,0.2,1.7,0.66
2025-11-24,HC Motor České Budějovice,Mountfield HK,2,6,0.3,0.6,1.9,3.7,4.9,3.2,-1.8,1.7,0.4166666666666667
2025-11-24,HC Litvínov,HC Oceláři Třinec,1,2,0.3,0.65,1.6,3.1,3.1,3.1,-1.5,0.0,0.39285714285714285
2025-11-24,HC Motor České Budějovice,HC Litvínov,2,3,0.3,0.3,1.9,3.7,1.6,3.1,-1.8,-1.5,0.375
2025-11-24,HC Vítkovice Ridera,Bílí Tygři Liberec,2,4,0.35,0.7,2.2,2.8,4.5,2.7,-0.6,1.8,0.5909090909090909
2025-11-24,HC Motor České Budějovice,Mountfield HK,1,2,0.3,0.6,1.9,3.7,4.9,3.2,-1.8,1.7,0.4166666666666667
2025-11-25,BK Mladá Boleslav,HC Kometa Brno,2,2,0.3,0.45,2.1,2.7,2.6,3.1,-0.6,-0.5,0.3055555555555556
2025-11-25,HC Kometa Brno,BK Mladá Boleslav,0,1,0.45,0.3,2.6,3.1,2.1,2.7,-0.5,-0.6,0.6944444444444444
2025-11-25,Mountfield HK,HC Oceláři Třinec,3,3,0.7,0.75,4.8,2.7,3.2,2.8,2.1,0.4,0.6333333333333333
2025-11-25,HC Sparta Praha,Bílí Tygři Liberec,5,4,0.4,0.8,3.5,4.0,4.6,2.5,-0.5,2.1,0.6363636363636364
2025-11-25,HC Oceláři Třinec,HC Litvínov,3,2,0.75,0.35,3.2,2.8,1.7,3.0,0.4,-1.3,0.6333333333333333
2025-11-25,HC Motor České Budějovice,HC Energie Karlovy Vary,3,3,0.25,0.45,2.1,4.0,2.2,2.5,-1.9,-0.3,0.35
2025-12-01,Rytíři Kladno,Mountfield HK,1,5,0.45,0.75,3.0,2.7,4.9,2.6,0.3,2.3,0.36666666666666664
2025-12-01,Rytíři Kladno,HC Vítkovice Ridera,3,5,0.45,0.25,3.0,2.7,2.0,3.1,0.3,-1.1,0.25
2025-12-01,HC Motor České Budějovice,HC Sparta Praha,3,3,0.2,0.45,2.0,4.0,3.5,3.9,-2.0,-0.4,0.39285714285714285
2025-12-01,Bílí Tygři Liberec,Rytíři Kladno,3,1,0.8,0.45,4.7,2.5,3.0,2.7,2.2,0.3,0.7307692307692307
2025-12-01,Bílí Tygři Liberec,HC Oceláři Třinec,4,6,0.8,0.7,4.7,2.5,3.1,2.9,2.2,0.2,0.375
2025-12-01,Bílí Tygři Liberec,HC Dynamo Pardubice,4,2,0.8,0.5,4.7,2.5,3.0,3.1,2.2,-0.1,0.6136363636363636
2025-12-02,Bílí Tygři Liberec,HC Oceláři Třinec,4,6,0.7,0.7,4.6,3.0,3.2,3.0,1.6,0.2,0.35714285714285715
2025-12-02,Mountfield HK,HC Litvínov,6,3,0.75,0.3,4.7,2.6,1.7,3.1,2.1,-1.4,0.7777777777777778
2025-12-02,HC Sparta Praha,HC Olomouc,2,2,0.45,0.4,3.4,3.8,2.9,3.4,-0.4,-0.5,0.75
2025-12-02,Rytíři Kladno,HC Olomouc,5,3,0.2,0.4,2.7,3.6,2.9,3.4,-0.9,-0.5,0.32142857142857145
2025-12-02,HC Energie Karlovy Vary,Bílí Tygři Liberec,3,1,0.5,0.7,2.3,2.3,4.6,3.0,0.0,1.6,0.36666666666666664
2025-12-02,HC Kometa Brno,Mountfield HK,4,0,0.4,0.75,2.3,2.7,4.7,2.6,-0.4,2.1,0.5357142857142857
2025-12-03,HC Dynamo Pardubice,HC Litvínov,2,0,0.5,0.3,2.9,3.1,1.9,3.3,-0.2,-1.4,0.7692307692307693
2025-12-03,HC Škoda Plzeň,HC Kometa Brno,2,4,0.5,0.5,2.3,2.6,2.4,2.3,-0.3,0.1,0.4444444444444444
2025-12-03,Rytíři Kladno,HC Dynamo Pardubice,2,4,0.3,0.5,3.1,3.5,2.9,3.1,-0.4,-0.2,0.38235294117647056
2025-12-03,HC Energie Karlovy Vary,HC Olomouc,4,3,0.5,0.35,2.3,2.2,2.7,3.7,0.1,-1.0,0.7333333333333333
2025-12-03,HC Olomouc,HC Vítkovice Ridera,2,4,0.35,0.25,2.7,3.7,2.0,3.3,-1.0,-1.3,0.25
2025-12-03,HC Vítkovice Ridera,HC Energie Karlovy Vary,4,2,0.25,0.5,2.0,3.3,2.3,2.2,-1.3,0.1,0.6666666666666666
2025-12-04,BK Mladá Boleslav,HC Dynamo Pardubice,3,1,0.45,0.7,2.0,2.0,3.2,2.5,0.0,0.7,0.1
2025-12-04,HC Litvínov,HC Oceláři Třinec,2,6,0.3,0.7,1.9,3.4,3.7,3.4,-1.5,0.3,0.34375
2025-12-04,Mountfield HK,HC Dynamo Pardubice,4,3,0.75,0.7,4.5,2.5,3.2,2.5,2.0,0.7,0.3269230769230769
2025-12-04,HC Litvínov,HC Dynamo Pardubice,4,6,0.3,0.7,1.9,3.4,3.2,2.5,-1.5,0.7,0.21428571428571427
2025-12-04,Mountfield HK,HC Olomouc,4,2,0.75,0.35,4.5,2.5,2.6,3.4,2.0,-0.8,0.6176470588235294
2025-12-04,HC Kometa Brno,HC Motor České Budějovice,3,2,0.6,0.25,2.6,2.2,2.2,3.9,0.4,-1.7,0.5526315789473685
2025-12-05,HC Sparta Praha,HC Energie Karlovy Vary,0,3,0.5,0.5,3.5,3.6,2.3,2.3,-0.1,0.0,0.5416666666666666
2025-12-05,Bílí Tygři Liberec,HC Oceláři Třinec,0,4,0.5,0.7,4.2,3.7,3.9,3.3,0.5,0.6,0.3409090909090909
2025-12-05,HC Energie Karlovy Vary,Mountfield HK,2,5,0.5,0.75,2.3,2.3,3.8,2.6,0.0,1.2,0.3333333333333333
2025-12-05,Mountfield HK,Bílí Tygři Liberec,3,2,0.75,0.5,3.8,2.6,4.2,3.7,1.2,0.5,0.6428571428571429
2025-12-05,HC Sparta Praha,HC Vítkovice Ridera,4,2,0.5,0.4,3.5,3.6,2.5,3.1,-0.1,-0.6,0.4523809523809524
2025-12-05,HC Energie Karlovy Vary,HC Škoda Plzeň,3,2,0.5,0.4,2.3,2.3,2.1,2.8,0.0,-0.7,0.5
2025-12-06,HC Škoda Plzeň,HC Sparta Praha,5,2,0.4,0.6,2.1,2.4,3.2,2.9,-0.3,0.3,0.4772727272727273
2025-12-06,Bílí Tygři Liberec,HC Energie Karlovy Vary,4,5,0.3,0.55,3.0,3.7,2.7,2.6,-0.7,0.1,0.59375
2025-12-06,HC Vítkovice Ridera,HC Motor České Budějovice,8,1,0.4,0.25,2.5,3.1,2.3,3.7,-0.6,-1.4,0.32142857142857145
2025-12-06,HC Olomouc,HC Sparta Praha,3,3,0.35,0.6,2.6,3.5,3.2,2.9,-0.9,0.3,0.26666666666666666
2025-12-06,Bílí Tygři Liberec,HC Kometa Brno,6,4,0.3,0.7,3.0,3.7,2.7,1.8,-0.7,0.9,0.6153846153846154
2025-12-06,HC Dynamo Pardubice,HC Energie Karlovy Vary,2,2,0.5,0.55,3.1,3.3,2.7,2.6,-0.2,0.1,0.35
2025-12-07,HC Olomouc,HC Sparta Praha,1,5,0.3,0.5,2.5,3.7,2.9,3.1,-1.2,-0.2,0.28125
2025-12-07,HC Oceláři Třinec,BK Mladá Boleslav,5,0,0.8,0.55,4.2,3.1,2.1,1.8,1.1,0.3,0.8333333333333334
2025-12-07,HC Dynamo Pardubice,HC Škoda Plzeň,4,1,0.55,0.5,3.0,2.8,2.4,2.3,0.2,0.1,0.8529411764705882
2025-12-07,HC Oceláři Třinec,HC Sparta Praha,7,1,0.8,0.5,4.2,3.1,2.9,3.1,1.1,-0.2,0.36666666666666664
2025-12-07,HC Litvínov,HC Energie Karlovy Vary,1,1,0.2,0.65,2.2,3.8,2.9,2.6,-1.6,0.3,0.34615384615384615
2025-12-07,HC Škoda Plzeň,HC Kometa Brno,0,2,0.5,0.6,2.4,2.3,2.8,2.2,0.1,0.6,0.42105263157894735
2025-12-08,HC Litvínov,HC Sparta Praha,2,3,0.15,0.55,2.0,3.7,3.0,3.3,-1.7,-0.3,0.21739130434782608
2025-12-08,HC Dynamo Pardubice,HC Kometa Brno,5,1,0.65,0.6,3.3,2.5,2.7,2.1,0.8,0.6,0.6666666666666666
2025-12-08,Rytíři Kladno,Bílí Tygři Liberec,4,5,0.3,0.3,3.1,3.6,3.2,3.9,-0.5,-0.7,0.25
2025-12-08,Bílí Tygři Liberec,HC Olomouc,7,4,0.3,0.2,3.2,3.9,2.2,4.1,-0.7,-1.9,0.46875
2025-12-08,HC Kometa Brno,Mountfield HK,5,2,0.6,0.85,2.7,2.1,3.8,2.3,0.6,1.5,0.5666666666666667
2025-12-08,HC Vítkovice Ridera,HC Dynamo Pardubice,2,0,0.5,0.65,3.2,2.7,3.3,2.5,0.5,0.8,0.5909090909090909
2025-12-09,HC Vítkovice Ridera,HC Škoda Plzeň,2,2,0.55,0.4,3.3,2.6,2.2,2.7,0.7,-0.5,0.6538461538461539
2025-12-09,HC Vítkovice Ridera,HC Oceláři Třinec,2,4,0.55,0.85,3.3,2.6,4.7,2.6,0.7,2.1,0.5
2025-12-09,HC Vítkovice Ridera,HC Kometa Brno,3,5,0.55,0.55,3.3,2.6,2.6,2.2,0.7,0.4,0.4722222222222222
2025-12-09,HC Motor České Budějovice,HC Škoda Plzeň,6,2,0.15,0.4,2.0,4.2,2.2,2.7,-2.2,-0.5,0.3409090909090909
2025-12-09,BK Mladá Boleslav,HC Litvínov,1,2,0.55,0.15,1.9,1.9,1.9,3.5,0.0,-1.6,0.625
2025-12-09,HC Dynamo Pardubice,Mountfield HK,4,5,0.55,0.75,2.9,2.3,3.4,2.6,0.6,0.8,0.6481481481481481
2025-12-10,HC Vítkovice Ridera,HC Energie Karlovy Vary,4,1,0.55,0.65,3.4,2.7,2.8,2.5,0.7,0.3,0.6923076923076923
2025-12-10,Rytíři Kladno,HC Kometa Brno,3,1,0.3,0.65,3.5,3.9,3.0,2.3,-0.4,0.7,0.3
2025-12-10,Rytíři Kladno,BK Mladá Boleslav,4,4,0.3,0.45,3.5,3.9,1.5,1.9,-0.4,-0.4,0.20833333333333334
2025-12-10,Mountfield HK,Bílí Tygři Liberec,4,5,0.75,0.4,3.7,2.9,3.7,4.1,0.8,-0.4,0.6666666666666666
2025-12-10,HC Olomouc,Rytíři Kladno,2,5,0.1,0.3,2.4,4.7,3.5,3.9,-2.3,-0.4,0.6333333333333333
2025-12-10,HC Kometa Brno,Rytíři Kladno,2,4,0.65,0.3,3.0,2.3,3.5,3.9,0.7,-0.4,0.7
2025-12-11,Rytíři Kladno,HC Škoda Plzeň,0,1,0.45,0.35,3.2,3.4,2.2,2.7,-0.2,-0.5,0.6470588235294118
2025-12-11,HC Olomouc,Bílí Tygři Liberec,4,3,0.1,0.5,2.5,4.5,3.8,3.9,-2.0,-0.1,0.5
2025-12-11,Rytíři Kladno,HC Litvínov,1,2,0.45,0.25,3.2,3.4,2.0,3.2,-0.2,-1.2,0.6428571428571429
2025-12-11,HC Škoda Plzeň,Bílí Tygři Liberec,2,1,0.35,0.5,2.2,2.7,3.8,3.9,-0.5,-0.1,0.25
2025-12-11,Rytíři Kladno,BK Mladá Boleslav,3,2,0.45,0.45,3.2,3.4,1.9,2.3,-0.2,-0.4,0.23076923076923078
2025-12-11,HC Kometa Brno,HC Motor České Budějovice,2,1,0.6,0.2,3.1,2.7,2.5,4.3,0.4,-1.8,0.575
2025-12-12,HC Kometa Brno,HC Škoda Plzeň,5,1,0.6,0.4,2.9,2.8,1.9,2.6,0.1,-0.7,0.6
2025-12-12,HC Motor České Budějovice,HC Škoda Plzeň,7,7,0.2,0.4,2.4,4.0,1.9,2.6,-1.6,-0.7,0.3695652173913043
2025-12-12,HC Dynamo Pardubice,HC Kometa Brno,2,5,0.55,0.6,3.1,2.4,2.9,2.8,0.7,0.1,0.6875
2025-12-12,Rytíři Kladno,HC Dynamo Pardubice,0,3,0.55,0.55,3.1,2.6,3.1,2.4,0.5,0.7,0.3611111111111111
2025-12-12,BK Mladá Boleslav,HC Škoda Plzeň,6,2,0.45,0.4,2.1,2.5,1.9,2.6,-0.4,-0.7,0.4230769230769231
